rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,delay_category
519047,401088,mobile,canceled,canceled,Annulé
519637,401088,mobile,ended,85.0,
519825,376044,mobile,ended,43.0,
520334,396050,mobile,canceled,canceled,Annulé
521021,270198,mobile,ended,-68.0,
521493,379200,mobile,ended,-46.0,
521620,404983,mobile,ended,-2.0,
522731,199923,mobile,ended,-62.0,
522771,358772,connect,ended,-43.0,
523194,216576,connect,ended,-163.0,
523474,287112,mobile,ended,3.0,
523614,377043,mobile,ended,124.0,
524683,182193,mobile,ended,50.0,
524822,391132,mobile,ended,-17.0,
525764,391806,mobile,ended,5.0,
526468,379889,mobile,ended,-37.0,
527841,286395,mobile,ended,-8.0,
528236,404725,mobile,ended,48.0,
528586,385686,mobile,canceled,canceled,Annulé
528922,312840,connect,ended,-34.0,
530040,399945,mobile,ended,-91.0,
530304,390692,mobile,ended,39.0,
530619,376605,connect,ended,121.0,
531503,176670,connect,canceled,canceled,Annulé
531707,256528,connect,ended,75.0,
532085,333731,mobile,ended,-31.0,
532278,245636,mobile,ended,-86.0,
532301,363789,mobile,ended,-132.0,
532556,380833,mobile,ended,62.0,
532747,386928,mobile,ended,-45.0,
532933,379328,mobile,ended,-23.0,
533349,399666,mobile,canceled,canceled,Annulé
534061,404868,mobile,ended,4.0,
534119,392656,mobile,canceled,canceled,Annulé
534205,289570,mobile,ended,-14.0,
534440,305171,mobile,ended,-17.0,
534730,366844,mobile,ended,76.0,
534875,189835,mobile,ended,62.0,
535037,394302,mobile,canceled,canceled,Annulé
535390,302561,connect,canceled,canceled,Annulé
535538,358283,mobile,canceled,canceled,Annulé
535550,293042,mobile,ended,30.0,
535771,336754,mobile,ended,140.0,
535779,368114,mobile,ended,-6.0,
535857,395787,mobile,ended,61.0,
535904,401647,mobile,ended,7.0,
536090,188941,mobile,ended,-28.0,
536101,408910,mobile,ended,-60.0,
536191,386747,mobile,ended,217.0,
536116,241021,connect,canceled,canceled,Annulé
536155,192498,mobile,ended,12.0,
536276,371217,connect,ended,-5.0,
536329,380785,mobile,ended,-24.0,
536349,345492,mobile,ended,53.0,
536458,310661,mobile,canceled,canceled,Annulé
536477,359367,mobile,ended,2.0,
536691,305733,mobile,ended,84.0,
536769,274452,mobile,ended,161.0,
536872,369478,mobile,ended,52.0,
536910,278821,mobile,ended,10.0,
537034,404420,mobile,ended,-27.0,
537043,323630,connect,ended,4.0,
537052,278762,mobile,ended,-58.0,
537122,402739,mobile,canceled,canceled,Annulé
537310,383002,mobile,ended,54.0,
537446,346174,mobile,canceled,canceled,Annulé
537581,320272,mobile,ended,-7.0,
537710,346652,connect,ended,-93.0,
537764,231301,mobile,ended,-14.0,
537887,318294,mobile,ended,10.0,
537978,330652,mobile,ended,-87.0,
538023,374698,mobile,ended,-7.0,
538096,369801,mobile,ended,21.0,
538112,251447,connect,ended,-10.0,
538179,336902,mobile,ended,11.0,
538182,351030,mobile,ended,-48.0,
538254,216576,connect,canceled,canceled,Annulé
538499,313242,mobile,ended,-34.0,
538599,338969,connect,canceled,canceled,Annulé
538647,403863,mobile,canceled,canceled,Annulé
538722,176670,connect,ended,-121.0,
538736,409589,mobile,ended,52.0,
538789,278553,mobile,canceled,canceled,Annulé
538843,295783,connect,ended,-45.0,
539046,390217,mobile,ended,0.0,
539109,313432,mobile,ended,58.0,
539223,304271,mobile,ended,-100.0,
535808,385303,connect,ended,-9.0,
535814,243713,mobile,ended,-43.0,
535858,366287,connect,ended,68.0,
535887,351393,connect,ended,90.0,
535937,402500,mobile,ended,40.0,
536134,404963,mobile,ended,48.0,
536385,392490,mobile,ended,22.0,
536416,375421,connect,ended,-14.0,
536471,395243,mobile,ended,-67.0,
536547,340333,connect,canceled,canceled,Annulé
536688,404725,mobile,ended,-21.0,
536814,353363,mobile,ended,72.0,
536835,364736,mobile,ended,9.0,
536889,391329,connect,ended,-2.0,
536893,381994,mobile,ended,51.0,
536982,388805,mobile,ended,125.0,
537054,370673,mobile,ended,34.0,
537068,380247,mobile,ended,43.0,
537288,372878,mobile,ended,75.0,
537330,401597,mobile,ended,-120.0,
537371,406104,mobile,ended,-100.0,
537469,300528,connect,ended,-126.0,
537527,404583,mobile,ended,22.0,
537553,407944,mobile,ended,-30.0,
537587,351960,mobile,ended,76.0,
537812,408844,mobile,ended,-1.0,
537821,400293,mobile,ended,-55.0,
537881,371720,mobile,canceled,canceled,Annulé
537924,355444,connect,ended,8.0,
538454,189234,mobile,ended,-93.0,
538455,348725,mobile,ended,-5.0,
538582,407875,mobile,ended,-140.0,
538748,243721,mobile,ended,11.0,
538773,241021,connect,ended,55.0,
538779,405970,mobile,ended,-3.0,
538872,360929,mobile,ended,18.0,
539013,336517,mobile,ended,-123.0,
539024,340014,connect,canceled,canceled,Annulé
539409,300966,mobile,canceled,canceled,Annulé
539506,390656,connect,ended,11.0,
539533,382613,mobile,ended,-23.0,
539540,396009,connect,ended,-47.0,
539546,403040,mobile,ended,2.0,
539597,407596,mobile,canceled,canceled,Annulé
539630,354287,mobile,canceled,canceled,Annulé
539636,205325,mobile,ended,-8.0,
539939,394217,mobile,ended,75.0,
540106,243869,mobile,ended,20.0,
540123,324513,mobile,canceled,canceled,Annulé
540131,402677,mobile,ended,25.0,
540132,397838,mobile,ended,-15.0,
540227,389833,mobile,ended,-5.0,
540293,348462,mobile,ended,13.0,
540655,398886,mobile,ended,-23.0,
540658,410174,mobile,ended,42.0,
541005,406399,mobile,ended,33.0,
541025,363684,mobile,ended,153.0,
541032,374337,mobile,ended,-52.0,
541125,243721,mobile,canceled,canceled,Annulé
541142,386409,mobile,ended,-12.0,
541206,361568,mobile,ended,152.0,
541329,370049,mobile,ended,-18.0,
541416,186958,mobile,ended,26.0,
541442,309227,mobile,ended,121.0,
541447,365350,mobile,ended,-4.0,
541455,409088,mobile,ended,-172.0,
541487,310250,mobile,ended,-5.0,
541628,395684,mobile,ended,-5.0,
541818,395641,mobile,ended,-4.0,
541931,337131,connect,ended,-55.0,
542015,364546,mobile,canceled,canceled,Annulé
542067,406161,mobile,canceled,canceled,Annulé
542123,299822,mobile,ended,-6.0,
542178,407965,mobile,ended,-47.0,
542197,290600,connect,ended,-12.0,
542246,384688,connect,ended,16.0,
542298,395649,mobile,ended,23.0,
542350,340292,mobile,ended,101.0,
542396,359719,mobile,ended,-112.0,
542631,313369,mobile,ended,12.0,
542755,334190,connect,ended,60.0,
542765,393824,mobile,ended,-46.0,
542799,194741,mobile,ended,-7.0,
542855,390068,connect,ended,-33.0,
542958,214091,mobile,ended,-4.0,
542964,301301,connect,canceled,canceled,Annulé
542977,364530,mobile,ended,-41.0,
543054,388895,mobile,ended,137.0,
557855,406559,connect,ended,0.0,
558151,388311,mobile,ended,102.0,
558167,340112,mobile,ended,45.0,
558253,290441,mobile,canceled,canceled,Annulé
558338,381857,connect,ended,-71.0,
558460,335341,mobile,ended,13.0,
558658,403292,mobile,canceled,canceled,Annulé
558738,378485,connect,ended,30.0,
558751,340754,connect,canceled,canceled,Annulé
558782,394340,mobile,canceled,canceled,Annulé
558821,228776,mobile,ended,-13.0,
558870,279324,mobile,ended,74.0,
558943,349006,mobile,ended,-1.0,
559149,385011,connect,canceled,canceled,Annulé
559175,368801,mobile,ended,10.0,
559255,394286,mobile,ended,45.0,
559301,352650,connect,ended,3.0,
559302,359504,mobile,ended,6.0,
559348,369845,mobile,ended,-168.0,
559443,402562,connect,canceled,canceled,Annulé
559477,311834,connect,canceled,canceled,Annulé
559670,305956,mobile,ended,94.0,
559686,370049,mobile,ended,-29.0,
559859,310049,mobile,ended,7.0,
559921,379275,mobile,ended,-88.0,
559939,410048,mobile,canceled,canceled,Annulé
560085,220856,mobile,ended,-72.0,
560116,341861,connect,ended,-26.0,
560146,275364,connect,canceled,canceled,Annulé
560250,292634,mobile,ended,0.0,
560294,404175,mobile,ended,-19.0,
560350,355843,mobile,ended,-80.0,
560444,325282,mobile,ended,21.0,
560467,356559,mobile,ended,86.0,
560567,408744,connect,ended,-40.0,
560953,241032,mobile,ended,11.0,
561240,310681,connect,ended,-25.0,
561439,331714,mobile,ended,32.0,
561440,395948,mobile,ended,-5.0,
561655,376124,mobile,ended,32.0,
561761,364907,connect,ended,-78.0,
561782,383804,connect,ended,130.0,
561794,370107,mobile,ended,26.0,
561824,394656,connect,ended,143.0,
561826,393185,mobile,canceled,canceled,Annulé
561829,386211,mobile,ended,-16.0,
562769,248539,mobile,ended,117.0,
562819,354504,mobile,ended,71.0,
562920,355795,mobile,ended,-16.0,
563083,298117,connect,canceled,canceled,Annulé
558625,410151,mobile,ended,217.0,
558653,407432,connect,ended,-161.0,
558730,402528,connect,ended,6.0,
558747,322943,mobile,ended,32.0,
559202,410710,mobile,ended,30.0,
559690,319713,mobile,ended,-83.0,
559709,379889,mobile,ended,-2.0,
559784,399172,connect,ended,26.0,
560187,392805,mobile,ended,139.0,
560269,405004,mobile,ended,189.0,
560278,362187,connect,ended,-151.0,
560319,390467,connect,ended,-61.0,
560328,352500,mobile,ended,99.0,
560568,390702,connect,ended,-106.0,
560581,315998,mobile,canceled,canceled,Annulé
560801,368432,mobile,ended,3.0,
560917,397817,mobile,ended,-107.0,
561010,399667,mobile,canceled,canceled,Annulé
561118,385972,mobile,ended,57.0,
561155,406551,connect,ended,-43.0,
561214,261576,mobile,ended,-99.0,
561268,340036,mobile,ended,2.0,
561375,271621,mobile,ended,25.0,
561446,307470,mobile,ended,33.0,
561617,173061,connect,ended,27.0,
561677,275777,mobile,canceled,canceled,Annulé
561758,400507,mobile,ended,54.0,
561810,309517,mobile,ended,-25.0,
562010,380069,mobile,ended,-96.0,
562060,284552,mobile,ended,-38.0,
562131,290847,mobile,ended,10.0,
562351,397188,mobile,canceled,canceled,Annulé
562371,409499,mobile,ended,94.0,
562393,350769,mobile,ended,39.0,
562476,325301,mobile,ended,133.0,
562566,305525,connect,canceled,canceled,Annulé
562589,353425,connect,ended,51.0,
562622,403962,connect,canceled,canceled,Annulé
562708,391370,connect,ended,41.0,
554240,341136,mobile,ended,169.0,
554408,366371,connect,ended,-121.0,
554545,399936,mobile,canceled,canceled,Annulé
554547,305307,mobile,ended,70.0,
554565,406609,mobile,ended,31.0,
554741,381275,mobile,ended,-152.0,
554781,319365,mobile,ended,5.0,
555042,338647,mobile,ended,-33.0,
555054,298596,mobile,ended,69.0,
555369,164960,connect,canceled,canceled,Annulé
555379,321170,mobile,ended,9.0,
555483,204410,mobile,ended,23.0,
555541,371933,mobile,ended,19.0,
555658,353425,connect,ended,-89.0,
555718,393126,mobile,ended,55.0,
555740,349354,mobile,ended,58.0,
555761,361371,mobile,ended,-11.0,
555762,181625,connect,ended,39.0,
555881,349743,mobile,ended,-5.0,
555978,411746,mobile,ended,118.0,
556005,171249,mobile,canceled,canceled,Annulé
556009,308565,mobile,ended,9.0,
556077,320438,mobile,ended,-20.0,
556949,206938,mobile,ended,38.0,
556960,376652,mobile,ended,-13.0,
557049,295860,mobile,ended,-19.0,
557142,288953,mobile,canceled,canceled,Annulé
557187,383309,mobile,ended,32.0,
557361,180535,mobile,canceled,canceled,Annulé
557387,406091,mobile,ended,-73.0,
557757,389958,mobile,canceled,canceled,Annulé
557838,383804,connect,ended,117.0,
557867,308974,mobile,ended,29.0,
557962,268753,mobile,ended,100.0,
558075,350489,mobile,ended,4.0,
558087,319463,mobile,ended,-5.0,
558095,310447,mobile,ended,61.0,
558111,348462,mobile,ended,-13.0,
558270,405828,mobile,ended,-112.0,
558319,330795,mobile,ended,5.0,
558383,392142,mobile,ended,-12.0,
558522,166540,connect,ended,-41.0,
558532,336672,connect,canceled,canceled,Annulé
558590,366733,mobile,ended,43.0,
558609,401088,mobile,canceled,canceled,Annulé
558696,294230,mobile,ended,-49.0,
558925,311707,connect,ended,39.0,
558975,196909,mobile,ended,89.0,
558991,331325,mobile,ended,6.0,
559041,410471,mobile,ended,17.0,
559108,275369,mobile,ended,-58.0,
559163,354331,mobile,ended,11.0,
559246,284219,mobile,ended,-3.0,
559251,405624,connect,ended,3.0,
559320,392669,mobile,ended,12.0,
559358,326133,mobile,ended,32.0,
559392,177313,connect,ended,-84.0,
559399,393766,mobile,canceled,canceled,Annulé
559475,368448,mobile,ended,97.0,
559651,255326,mobile,ended,-46.0,
559656,310833,mobile,canceled,canceled,Annulé
559671,400899,mobile,ended,-5.0,
559734,411635,mobile,ended,-25.0,
559737,410856,mobile,ended,66.0,
559759,410052,mobile,ended,-56.0,
559774,413051,mobile,canceled,canceled,Annulé
559796,367983,mobile,ended,-3.0,
560045,358480,mobile,canceled,canceled,Annulé
560109,414442,mobile,ended,14.0,
560110,404128,connect,ended,-75.0,
560152,368269,mobile,canceled,canceled,Annulé
560288,358978,connect,ended,-27.0,
560478,285531,mobile,ended,12.0,
560675,373893,connect,ended,-11.0,
560896,391379,connect,ended,-37.0,
560926,383344,connect,canceled,canceled,Annulé
561032,403240,connect,ended,-1.0,
561073,394002,mobile,ended,64.0,
561172,308265,mobile,ended,-19.0,
561429,343808,connect,canceled,canceled,Annulé
561684,245197,mobile,canceled,canceled,Annulé
561690,410402,mobile,ended,87.0,
561825,370719,mobile,ended,-20.0,
561877,409479,mobile,ended,29.0,
543106,405805,mobile,ended,-31.0,
543189,367919,mobile,ended,59.0,
543345,409238,mobile,ended,23.0,
543446,336935,connect,ended,-52.0,
543472,403665,mobile,ended,111.0,
543636,383720,mobile,ended,-62.0,
543807,340616,connect,canceled,canceled,Annulé
543910,314456,connect,ended,56.0,
549759,334190,connect,ended,142.0,
549814,307819,mobile,ended,-45.0,
550012,350603,mobile,canceled,canceled,Annulé
550027,384983,mobile,ended,21.0,
550034,270780,mobile,canceled,canceled,Annulé
550066,394002,mobile,ended,3.0,
550092,294189,mobile,ended,115.0,
550185,386259,connect,ended,15.0,
550219,375883,connect,ended,11.0,
550256,411731,mobile,ended,12.0,
550271,187740,mobile,canceled,canceled,Annulé
550407,341861,connect,ended,-37.0,
550411,323762,mobile,ended,17.0,
550430,368432,mobile,ended,-5.0,
550448,357530,connect,ended,-7.0,
550568,326708,mobile,canceled,canceled,Annulé
550582,310695,connect,canceled,canceled,Annulé
550607,189889,mobile,canceled,canceled,Annulé
550648,329331,mobile,ended,-14.0,
550690,337933,mobile,ended,-63.0,
550756,402500,mobile,ended,28.0,
550803,209377,mobile,ended,76.0,
550833,409598,mobile,canceled,canceled,Annulé
550839,313602,connect,ended,-7.0,
550881,360459,mobile,ended,-28.0,
550949,408921,mobile,ended,31.0,
551221,351776,mobile,ended,105.0,
551234,374807,mobile,ended,73.0,
551366,318692,mobile,ended,70.0,
551388,341861,connect,ended,-52.0,
551402,385721,connect,ended,94.0,
551674,255757,connect,canceled,canceled,Annulé
551995,345080,connect,ended,57.0,
552083,400337,mobile,ended,209.0,
552189,321170,mobile,ended,12.0,
552314,359800,mobile,ended,-11.0,
552340,203912,mobile,ended,-5.0,
552486,317770,connect,ended,-37.0,
552745,314687,mobile,ended,-82.0,
552842,358839,mobile,ended,17.0,
553140,388111,mobile,ended,-44.0,
553160,399912,connect,ended,-67.0,
553193,361668,mobile,ended,6.0,
553295,196207,mobile,ended,-7.0,
553333,360520,mobile,ended,-23.0,
553375,349006,mobile,ended,0.0,
553377,295200,mobile,ended,145.0,
553402,386413,connect,ended,-37.0,
553686,352528,connect,ended,35.0,
553782,259231,mobile,ended,-31.0,
553852,343381,mobile,ended,-81.0,
554269,403240,connect,canceled,canceled,Annulé
554298,385391,connect,ended,-131.0,
554312,374698,mobile,ended,26.0,
554444,335970,mobile,ended,14.0,
554939,403894,mobile,canceled,canceled,Annulé
555003,385378,mobile,ended,45.0,
555078,383540,mobile,ended,-12.0,
543939,317237,mobile,ended,-78.0,
544071,360917,mobile,canceled,canceled,Annulé
544074,217819,mobile,ended,-46.0,
544154,409406,mobile,ended,7.0,
544191,265917,mobile,ended,-7.0,
544231,408188,mobile,ended,30.0,
544284,178845,mobile,canceled,canceled,Annulé
544361,400171,mobile,ended,16.0,
544546,395992,mobile,canceled,canceled,Annulé
544568,400067,mobile,ended,74.0,
544592,408169,mobile,ended,24.0,
544633,270091,mobile,ended,136.0,
544727,289383,mobile,ended,106.0,
544787,293992,mobile,ended,126.0,
544827,369781,connect,canceled,canceled,Annulé
544845,345408,mobile,ended,3.0,
544923,380038,mobile,ended,28.0,
544943,335958,mobile,ended,-41.0,
544989,341861,connect,canceled,canceled,Annulé
545030,368753,connect,ended,93.0,
545042,337311,mobile,ended,-77.0,
545129,393183,mobile,ended,15.0,
545140,164719,mobile,ended,-15.0,
545165,342067,mobile,ended,87.0,
545238,273468,mobile,ended,124.0,
545254,307717,mobile,ended,11.0,
545341,368391,mobile,ended,40.0,
545356,390927,connect,ended,81.0,
545362,400508,mobile,ended,45.0,
543583,360418,mobile,ended,-14.0,
543643,363156,mobile,canceled,canceled,Annulé
543693,277899,mobile,ended,213.0,
543713,355444,connect,ended,-36.0,
543926,321385,mobile,canceled,canceled,Annulé
543957,321385,mobile,canceled,canceled,Annulé
544149,298516,connect,ended,-69.0,
544415,400171,mobile,ended,-34.0,
544454,378754,connect,ended,10.0,
544629,409663,mobile,canceled,canceled,Annulé
544713,373666,mobile,ended,134.0,
544803,299063,connect,ended,-24.0,
544976,404610,mobile,ended,-18.0,
545073,271582,mobile,ended,7.0,
545096,342085,connect,ended,-85.0,
545198,410939,mobile,ended,-26.0,
545392,397188,mobile,ended,13.0,
545397,393789,mobile,ended,13.0,
545409,411360,mobile,ended,-46.0,
545491,380247,mobile,ended,5.0,
545608,407419,connect,ended,-54.0,
545677,409863,mobile,ended,47.0,
545690,314912,mobile,ended,-41.0,
545748,270706,mobile,ended,31.0,
545768,335276,connect,ended,-27.0,
545828,372027,mobile,ended,-60.0,
545874,410248,mobile,ended,-32.0,
545888,300505,connect,ended,-137.0,
545909,373147,mobile,ended,-46.0,
545982,362187,connect,ended,109.0,
546126,358876,mobile,ended,23.0,
546350,387223,mobile,ended,-12.0,
546415,380853,mobile,canceled,canceled,Annulé
546432,186958,mobile,ended,104.0,
546617,377509,mobile,ended,32.0,
546766,319807,mobile,ended,-105.0,
546806,373198,mobile,ended,-22.0,
546980,408927,mobile,ended,11.0,
